Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),TOT-RF (mm),SR (W/mt2),BP (mmHg),NO2_NO_ratio,VOC_NOx_ratio,hour_sin,hour_cos,month_sin,month_cos,Wind_U,Wind_V,Ozone_Baseline,Ozone_Anomaly
2024-10-28 20:00:00,175.0,437.0,105.6,93.42,135.65,57.95,5.48,2.4,5.03,5.38,97.48,30.22,59.5,0.4,249.0,0.0,5.0,735.0,0.876360225140713,0.7527259421880717,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.3734321705988807,0.14334717981812028,47.368432215042525,-42.33843221504252
2024-10-28 21:00:00,194.0,464.0,141.55,95.22,165.7,57.72,6.18,2.67,4.95,6.07,105.9,29.82,61.5,0.52,249.0,0.0,5.0,735.0,0.6679761487197474,0.6716856628674266,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001,0.48546182177854486,0.18635133376355636,47.342717958605526,-42.39271795860552
2024-10-28 22:00:00,181.0,417.0,128.4,89.48,151.98,58.68,5.42,2.78,4.7,7.18,110.12,29.62,62.5,0.48,249.0,0.0,5.0,735.0,0.6914992272024729,0.7667668976336778,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,0.4481186047186568,0.17201661578174435,47.31672684077416,-42.616726840774156
2024-10-28 23:00:00,194.0,451.0,84.38,91.82,117.42,61.92,5.3,2.62,4.47,7.05,109.55,29.65,62.5,1.02,249.0,0.0,5.0,735.0,1.0754275005856173,0.984630974497551,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,0.9522520350271457,0.36553530853620675,47.28957967946723,-42.81957967946723
2024-10-29 00:00:00,148.0,283.0,140.02,79.25,156.0,52.38,4.63,2.64,5.78,5.2,111.43,29.08,65.0,0.4,249.0,0.0,5.0,736.0,0.5619770245355268,0.7428662420382166,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.3734321705988807,0.14334717981812028,47.26035036039691,-41.48035036039691
2024-10-29 01:00:00,164.0,443.0,138.4,63.7,146.35,47.12,5.95,2.54,5.1,4.68,114.35,28.18,69.75,0.32,249.0,0.0,5.0,736.0,0.4569583931133429,0.807804546996946,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,0.2987457364791045,0.11467774385449624,47.23093013757845,-42.130930137578446
2024-10-29 02:00:00,179.0,395.0,122.2,63.38,133.1,50.05,6.08,2.42,5.1,4.15,116.35,28.1,70.0,0.32,249.0,0.0,5.0,736.0,0.514448051948052,0.8985831469052946,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.2987457364791045,0.11467774385449624,47.20150548024304,-42.10150548024304
2024-10-29 03:00:00,193.0,426.0,113.52,64.05,126.38,50.75,7.6,2.43,6.88,3.95,118.4,27.9,71.25,0.4,249.0,0.0,5.0,736.0,0.5592909535452323,0.9605118542942378,0.7071067811865476,0.7071067811865476,-0.8660254037844386,0.5000000000000001,0.3734321705988807,0.14334717981812028,47.171325789321365,-40.29132578932136
2024-10-29 04:00:00,223.0,492.0,127.27,60.23,135.53,49.67,7.37,2.43,5.4,4.2,118.8,27.37,74.0,0.3,249.0,0.0,5.0,736.0,0.4695564044593436,0.9009009009009009,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.2800741279491605,0.10751038486359021,47.143769425875405,-41.743769425875406
2024-10-29 05:00:00,227.0,480.0,141.9,64.45,149.7,53.82,9.35,2.42,3.75,4.9,110.95,27.28,74.75,0.4,249.0,0.0,5.0,735.25,0.4510146955913226,0.7687458526874587,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,0.3734321705988807,0.14334717981812028,47.1146217582077,-43.3646217582077
2024-10-29 06:00:00,271.0,501.0,191.95,62.8,189.48,54.22,9.25,2.56,4.9,5.42,104.85,27.35,74.5,0.4,249.0,0.0,15.0,735.0,0.32547292044571136,0.5789059218815624,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0.3734321705988807,0.14334717981812028,47.02689764204608,-42.12689764204608
