Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),NO2_NO_ratio,VOC_NOx_ratio,hour_sin,hour_cos,month_sin,month_cos,Wind_U,Wind_V,Ozone_Baseline,Ozone_Anomaly
2025-08-23 06:00:00,41.0,80.0,8.52,20.23,17.67,23.25,,0.81,18.3,0.9,33.15,28.0,83.75,0.3,276.25,0.0,0.0,23.0,937.0,2.125,1.823781467595072,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,0.2982169014666959,-0.03266006245558941,43.50073115712836,-25.200731157128356
2025-08-23 07:00:00,40.0,85.0,6.95,16.88,14.65,21.68,,0.84,18.35,0.82,41.18,28.6,80.25,0.45,272.75,0.0,0.0,58.75,936.5,2.1232704402515723,2.6837060702875397,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0.4494817739182278,-0.02159015783460455,43.48139782379502,-25.13139782379502
2025-08-23 08:00:00,42.0,85.0,9.38,15.4,15.85,22.48,0.2,0.8,18.0,1.15,65.22,29.4,75.25,0.57,273.25,0.0,0.0,142.0,936.0,1.4836223506743738,3.938872403560831,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,0.5690832522176887,-0.032314888911125085,43.4591756015728,-25.459175601572802
2025-08-23 09:00:00,30.0,67.0,15.22,19.75,22.95,21.45,8.17,0.95,17.73,0.6,46.7,30.85,65.75,0.82,274.0,0.0,0.0,293.0,936.0,1.2176325524044391,1.9749478079331944,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,0.8180025212130558,-0.057200308470182676,43.43406449046169,-25.704064490461686
2025-08-23 10:00:00,28.0,57.0,11.12,16.32,17.68,23.7,13.62,0.88,19.0,0.5,19.25,31.55,62.0,0.73,246.75,0.0,0.0,270.0,936.0,1.3465346534653466,1.0572805139186296,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0.6707175834086958,0.28816301516051496,43.40795337935057,-24.407953379350573
2025-08-23 11:00:00,27.0,61.0,6.58,6.62,8.9,26.72,7.4,0.88,17.4,0.75,94.28,31.78,59.0,1.15,236.5,0.0,0.0,326.25,936.0,0.8733509234828496,9.598989898989899,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,0.9589686953772433,0.6347275331088671,43.382842268239465,-25.982842268239466
2025-08-23 12:00:00,24.0,51.0,5.38,6.8,7.95,26.95,3.08,0.86,18.0,0.8,131.0,32.52,56.75,0.68,221.5,0.0,0.0,360.0,936.0,1.0658307210031348,14.726256983240226,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0.4505816327867013,0.5092898901365217,43.355647823795024,-25.355647823795024
2025-08-23 13:00:00,21.0,48.0,5.62,7.95,8.85,30.02,2.17,0.94,17.65,0.85,158.5,31.62,60.5,1.12,163.25,0.5,2.0,253.75,936.0,1.200906344410876,16.17766497461929,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,-0.32277982031017977,1.0724799241013925,43.32724504601725,-25.677245046017248
2025-08-23 14:00:00,19.25,58.25,7.07,13.98,13.2,32.25,4.57,0.92,18.58,1.55,247.97,29.0,77.0,0.32,98.0,0.0,0.0,276.25,936.0,1.7323420074349443,17.571830985915494,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,-0.3168857819973025,0.044535392307220915,43.29675893490614,-24.71675893490614
2025-08-23 15:00:00,18.0,84.0,6.75,18.02,15.08,30.9,7.22,1.04,23.22,1.78,,30.65,69.25,0.5,280.0,0.5,2.0,144.75,936.0,2.3251612903225807,0.11069651741293533,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,0.49240387650610407,-0.08682408883346499,43.26753671268391,-20.047536712683915
2025-08-23 16:00:00,24.0,83.0,6.78,9.62,10.6,27.07,3.92,0.88,20.2,1.27,298.8,27.8,82.5,0.35,55.5,0.62,2.5,30.0,937.0,1.236503856041131,25.86810344827586,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-0.28844416601770545,-0.19824218292369147,43.24937004601725,-23.04937004601725
2025-08-23 17:00:00,13.0,39.0,6.62,17.62,14.7,20.6,2.95,1.01,20.48,0.7,259.62,27.58,84.75,0.38,60.75,0.0,0.0,14.0,937.0,2.3123359580052494,16.580891719745225,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-0.3315484826876629,-0.18567607176884288,43.219439490461696,-22.739439490461695
2025-08-23 18:00:00,11.0,35.0,7.85,19.35,16.65,20.68,2.3,1.03,21.62,1.0,135.85,27.65,86.0,0.3,64.0,0.0,0.0,9.0,937.0,2.186440677966102,7.753541076487252,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,-0.2696382138897501,-0.13151134403672324,43.18971726823947,-21.56971726823947
2025-08-23 19:00:00,17.0,45.0,6.75,17.9,15.0,17.9,3.55,1.02,18.1,0.9,58.15,26.98,86.5,0.45,177.5,2.0,8.0,6.0,937.0,2.3096774193548386,3.690625,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,-0.01962872431440123,0.449571699711836,43.165620046017246,-25.065620046017244
2025-08-23 20:00:00,25.0,72.0,6.52,26.22,19.27,18.48,9.72,1.22,17.77,1.92,341.6,26.92,87.75,0.82,222.5,0.0,0.0,6.0,936.25,3.4867021276595747,16.947212629501728,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.553983970244841,0.604567416184302,43.13189782379502,-25.361897823795022
2025-08-23 21:00:00,19.0,46.0,6.45,8.6,9.9,20.23,4.52,0.76,14.92,2.65,353.07,26.28,87.25,1.12,197.25,0.38,1.5,6.0,937.0,1.1543624161073824,32.6348623853211,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,0.33212656397263973,1.069622337792049,43.091342268239465,-28.171342268239464
2025-08-23 22:00:00,6.0,17.0,4.32,15.15,11.68,34.0,3.4,0.77,15.5,0.9,225.22,26.3,87.0,0.3,202.0,0.0,0.0,6.0,937.0,2.8477443609022557,17.83280757097792,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,0.11238197802477361,0.27815515637003624,43.04528671268391,-27.54528671268391
2025-08-23 23:00:00,7.0,42.0,5.42,16.75,13.28,48.98,3.47,0.8,16.45,0.8,251.6,26.6,87.0,0.62,220.75,0.0,0.0,6.0,937.0,2.6090342679127727,17.675070028011206,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,0.4047110465268877,0.4696902903181109,42.997995046017245,-26.547995046017245
2025-08-24 00:00:00,7.0,44.0,6.02,12.4,11.52,42.32,2.07,0.75,16.25,1.62,238.75,26.65,87.0,0.43,221.0,0.0,0.0,6.0,936.75,1.7663817663817665,19.19888178913738,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0.28210538246591815,0.32452511949579194,42.950175601572795,-26.700175601572795
2025-08-24 01:00:00,9.0,25.0,5.18,13.7,11.5,54.37,1.62,0.72,16.0,0.72,177.3,26.72,87.0,0.5,197.0,0.0,0.0,6.0,937.0,2.2168284789644015,14.2416,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,0.1461858523613682,0.4781523779815178,42.90360615712835,-26.90360615712835
2025-08-24 02:00:00,7.0,31.0,4.4,13.3,10.6,76.0,2.1,0.72,16.65,0.88,189.92,26.8,87.0,0.45,195.75,0.0,0.0,6.0,936.0,2.462962962962963,16.448275862068964,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0.12214820243928327,0.4331048564041413,42.85860615712836,-26.208606157128358
2025-08-24 03:00:00,9.0,31.0,6.02,11.25,10.95,43.32,1.08,0.96,15.73,2.35,209.88,26.95,86.5,0.72,192.0,0.0,0.0,6.0,936.0,1.6025641025641026,17.759832635983265,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,0.14969641738878653,0.7042662725283401,42.79568949046169,-27.06568949046169
2025-08-24 04:00:00,14.0,19.0,6.25,10.25,10.58,32.12,1.35,0.99,16.4,0.88,130.45,27.0,86.75,0.3,203.0,0.0,0.0,6.0,936.0,1.4137931034482758,11.34110535405872,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.11721933854678206,0.2761514560357321,42.75478671268391,-26.35478671268391
2025-08-24 05:00:00,12.0,57.0,6.02,13.18,11.92,26.92,1.72,1.06,17.0,1.02,187.55,27.1,87.0,0.32,236.0,0.0,0.0,6.0,936.0,1.8774928774928776,14.595201238390095,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,0.26529202321761325,0.17894172911063913,42.709717268239466,-25.709717268239466
2025-08-24 06:00:00,20.0,68.0,6.38,13.48,12.38,25.5,1.92,1.08,17.3,1.23,155.62,27.13,87.0,0.3,239.5,0.0,0.0,10.0,936.25,1.826558265582656,11.722720478325858,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,0.25848874813245776,0.15226150888821122,42.6661756015728,-25.366175601572802
2025-08-24 07:00:00,24.0,72.0,7.75,11.68,12.55,23.35,2.05,1.1,18.52,1.08,145.92,27.65,86.25,0.98,228.0,0.0,0.0,51.5,936.0,1.3348571428571427,10.84870848708487,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0.7282819289678462,0.6557479942316813,42.6246756015728,-24.104675601572797
2025-08-24 08:00:00,20.0,57.0,7.6,9.8,11.47,21.53,1.9,1.11,19.3,1.03,30.83,28.27,84.0,0.47,211.67,0.0,0.0,76.0,936.0,1.1395348837209303,2.5549318364073774,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,0.24676226484126457,0.40001048067570627,42.583731157128355,-23.283731157128354
2025-08-24 09:00:00,26.75,57.0,8.85,12.2,13.73,21.8,1.88,1.07,20.0,1.22,20.62,29.95,74.5,0.68,182.0,0.0,0.0,310.25,936.0,1.2385786802030456,1.4826883910386965,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,0.023731657757700614,0.6795857623729852,42.5425506015728,-22.5425506015728
2025-08-24 10:00:00,41.0,75.0,6.3,9.4,10.12,20.32,2.6,1.0,19.5,1.15,21.38,30.98,65.25,0.88,116.5,0.0,0.0,232.75,936.0,1.2876712328767124,2.0260791366906474,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,-0.787542238209782,0.3926540755366318,42.50035615712836,-23.00035615712836
2025-08-24 11:00:00,24.0,61.0,6.25,8.18,9.45,20.0,1.88,0.91,18.4,0.78,13.32,30.68,66.5,0.62,53.25,0.0,0.0,260.0,936.0,1.1282758620689655,1.3492822966507179,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,-0.4967773638684576,-0.3709612523538086,42.46278671268391,-24.06278671268391
2025-08-24 12:00:00,20.0,42.0,5.9,7.57,8.85,20.48,1.92,0.82,18.45,0.57,93.78,31.58,62.0,0.9,38.75,0.0,0.0,350.25,936.0,1.0971014492753624,9.578680203045685,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,-0.5633311249656532,-0.7018960347835936,42.43123115712836,-23.98123115712836
2025-08-24 13:00:00,17.0,35.0,5.4,5.38,7.22,23.88,1.23,0.8,17.85,0.35,30.78,31.88,59.5,1.38,99.0,0.0,0.0,281.25,936.0,0.840625,3.787104622871047,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,-1.3630099100212898,0.2158795617555188,42.39650893490613,-24.54650893490613
2025-08-24 14:00:00,3.0,28.0,6.0,5.6,7.83,27.4,0.6,0.88,17.18,0.45,29.9,31.65,59.5,1.3,241.25,0.0,0.0,283.25,936.0,0.7999999999999999,3.4371460928652318,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,1.13974478241976,0.625285399595204,42.361467268239466,-25.181467268239466
2025-08-24 15:00:00,7.0,27.0,5.1,5.45,7.0,31.6,0.5,0.88,17.73,1.78,52.4,31.55,60.0,1.23,240.5,0.0,0.0,271.0,936.0,0.8934426229508198,6.7725,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,1.0705375060060764,0.6056809789272647,42.3231756015728,-24.5931756015728
2025-08-24 16:00:00,6.0,33.0,5.95,6.92,8.45,34.75,0.25,0.9,16.18,1.88,153.1,31.08,60.25,1.3,180.0,0.0,0.0,122.5,936.0,0.99568345323741,16.4,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-1.5920408388915593e-16,1.3,42.2946756015728,-26.1146756015728
2025-08-24 17:00:00,6.0,33.0,5.9,14.68,12.6,36.42,0.57,1.02,15.73,1.15,42.48,29.4,68.5,0.35,136.25,0.0,0.0,16.25,936.0,2.127536231884058,3.2080882352941176,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-0.24202956952379429,0.2528273867209144,42.26312004601724,-26.533120046017242
2025-08-24 18:00:00,6.0,38.0,5.75,24.12,17.5,35.92,1.0,1.21,16.6,1.18,29.75,29.1,72.75,0.3,143.5,0.0,0.0,9.5,936.0,3.5733333333333337,1.671891891891892,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,-0.17844683602540237,0.24115705818516517,42.231633934906135,-25.631633934906134
2025-08-24 19:00:00,17.0,78.0,5.95,19.72,15.35,35.5,1.92,1.38,16.0,1.58,30.0,28.95,73.0,0.3,171.75,0.0,0.0,6.0,936.0,2.837410071942446,1.9314984709480119,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,-0.0430477865973538,0.2968954160459011,42.19802282379502,-26.19802282379502
2025-08-24 20:00:00,16.0,48.0,4.65,19.1,13.95,34.75,2.12,1.16,15.5,1.33,21.95,28.82,73.5,0.3,176.0,0.0,0.0,6.0,936.0,3.3805309734513274,1.5571906354515053,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.020926942123237657,0.29926921507794724,42.17253671268391,-26.672536712683907
2025-08-24 21:00:00,12.0,50.0,7.2,20.92,16.98,32.07,2.62,1.18,17.0,1.6,95.78,28.75,74.75,0.45,179.25,0.0,0.0,6.0,936.5,2.5512195121951224,5.416017797552836,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,-0.005890318007105086,0.4499614474083032,42.147258934906134,-25.147258934906134
2025-08-24 22:00:00,35.0,111.0,6.52,7.98,9.55,29.42,2.35,0.82,18.98,1.3,105.18,27.28,82.75,0.35,300.75,0.38,1.5,6.0,936.25,1.0611702127659575,10.092890995260664,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,0.30079224402550836,-0.17895258012696827,42.122147823795025,-23.142147823795025
2025-08-24 23:00:00,5.0,20.0,5.88,10.98,10.62,24.7,1.45,0.82,19.52,0.57,27.52,27.25,86.0,0.35,235.5,0.0,0.0,6.0,936.75,1.5959302325581397,2.417383820998279,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,0.28844416601770545,0.19824218292369147,42.09781449046169,-22.577814490461687
2025-08-25 00:00:00,11.0,30.0,8.65,15.42,15.25,22.4,3.03,0.9,19.35,0.85,90.75,27.45,85.0,0.3,201.75,0.0,0.0,6.0,937.0,1.5979274611398964,5.636923076923076,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0.11116723125295093,0.2786428658615772,42.07210615712835,-22.72210615712835
2025-08-25 01:00:00,23.0,74.0,6.2,11.88,11.42,25.25,4.35,0.85,19.3,1.62,141.62,27.55,85.0,0.45,179.75,0.0,0.0,6.0,937.0,1.6500000000000001,11.533011272141708,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,-0.00196348917813589,0.44999571632433055,42.04103671268391,-22.74103671268391
2025-08-25 02:00:00,14.0,39.0,7.1,6.3,9.2,32.5,4.4,0.79,18.85,1.05,42.62,27.15,85.5,0.3,164.0,0.0,0.0,6.0,936.5,0.7777777777777778,4.281372549019608,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,-0.0826912067450999,0.28837850878149557,42.007981157128356,-23.157981157128354
2025-08-25 03:00:00,7.0,14.0,6.52,6.15,8.6,34.8,3.68,0.91,17.27,0.77,45.68,27.13,86.0,0.65,152.0,0.0,0.0,6.0,936.5,0.8178191489361704,4.838541666666667,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,-0.3051565158108292,0.5739159353583024,41.969092268239464,-24.699092268239465
2025-08-25 04:00:00,8.0,22.0,4.72,6.98,7.58,27.67,3.6,0.92,17.9,0.55,85.7,27.18,86.0,1.28,117.5,0.12,0.5,6.0,936.5,1.2202797202797204,10.052447552447552,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-1.1353738664681239,0.5910382249408432,41.9409256015728,-24.040925601572802
2025-08-25 05:00:00,8.0,18.0,4.82,7.88,8.1,24.3,3.35,0.91,18.48,0.3,14.58,26.92,87.5,0.5,44.75,0.12,0.5,6.0,936.75,1.3539518900343641,1.6351648351648354,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,-0.3520073622279842,-0.3550926878116427,41.90731449046169,-23.427314490461686
2025-08-25 06:00:00,11.0,25.0,5.1,7.32,8.02,21.55,3.0,0.94,18.85,0.55,53.92,26.95,88.0,0.35,47.5,0.0,0.0,13.0,937.0,1.2000000000000002,6.0388026607538805,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.2580470678835434,-0.23645657266548106,41.87360615712836,-23.023606157128356
2025-08-25 07:00:00,17.0,34.0,4.68,9.43,8.85,20.32,3.15,0.98,20.15,0.52,74.47,27.28,87.5,0.5,46.25,0.0,0.0,48.25,937.0,1.6602112676056338,7.613197969543147,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-0.36118198102987775,-0.3457565278911347,41.84634226823947,-21.69634226823947
2025-08-25 08:00:00,14.0,29.0,6.18,5.35,7.82,19.28,3.05,0.97,19.12,0.4,22.6,27.52,86.5,1.75,65.0,0.0,0.0,47.25,936.25,0.745125348189415,2.6077097505668934,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-1.5860386273141374,-0.7395819580462241,41.820231157128354,-22.700231157128353
2025-08-25 09:00:00,19.0,30.0,6.78,7.18,9.38,19.72,2.88,1.05,17.9,0.45,16.23,27.9,83.5,1.25,117.25,0.0,0.0,73.5,936.75,0.9228791773778919,1.6069364161849709,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,-1.1112714268571708,0.5723423938961956,41.790328379350576,-23.890328379350578
2025-08-25 10:00:00,23.0,30.0,6.5,7.12,9.07,20.5,3.0,1.15,17.65,0.45,12.8,28.48,78.75,1.8,206.75,0.0,0.0,131.5,936.75,0.9493333333333334,1.3157894736842104,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0.8101771938673825,1.607362098140047,41.75543949046169,-24.10543949046169
2025-08-25 11:00:00,22.0,30.0,6.05,7.75,9.0,23.08,3.22,1.21,17.55,0.45,14.25,29.2,74.0,1.15,112.5,0.0,0.0,140.75,936.0,1.099290780141844,1.47,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,-1.0624614623879796,0.44008594721985317,41.71856449046169,-24.168564490461687
2025-08-25 12:00:00,24.0,45.0,6.12,10.45,10.6,26.25,3.1,1.24,17.85,0.52,11.1,28.6,77.5,0.57,60.0,0.0,0.0,56.25,936.0,1.467696629213483,1.0017241379310344,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,-0.49363448015712996,-0.28500000000000003,41.67921726823947,-23.829217268239468
2025-08-25 13:00:00,24.0,41.0,6.3,9.75,10.32,28.55,2.62,1.32,18.52,0.7,10.52,28.0,82.5,1.2,147.5,0.0,0.0,93.25,936.0,1.3356164383561644,0.9911660777385157,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,-0.6447595300161885,1.0120697349754628,41.63900893490613,-23.11900893490613
2025-08-25 14:00:00,25.0,38.0,7.68,7.72,10.35,27.25,3.0,1.09,18.85,0.57,22.52,28.62,79.5,0.52,108.75,0.0,0.0,100.5,936.0,0.8894009216589862,2.034361233480176,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,-0.492403667337455,0.16714852195764404,41.61184226823947,-22.76184226823947
2025-08-25 15:00:00,29.0,41.0,5.85,10.35,10.25,28.02,2.72,1.02,17.32,0.65,7.92,29.02,74.25,1.17,69.25,0.0,0.0,109.5,936.0,1.510948905109489,0.7617777777777778,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,-1.0941081953326337,-0.4145205144573274,41.57764782379502,-24.25764782379502
2025-08-25 16:00:00,19.0,45.0,6.65,15.55,13.73,30.88,3.7,1.12,16.18,0.62,12.32,28.92,73.5,0.9,68.25,0.0,0.0,55.25,936.0,2.0326797385620914,0.878479293957909,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-0.8359285975847318,-0.3335016937588526,41.53628671268391,-25.35628671268391
2025-08-25 17:00:00,23.0,47.0,6.02,13.95,12.3,35.32,4.6,1.06,16.42,0.73,19.33,28.55,76.0,1.08,65.0,0.0,0.0,27.25,936.0,1.9871794871794872,1.508270676691729,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-0.978812409999582,-0.4564277226799554,41.49021726823946,-25.07021726823946
2025-08-25 18:00:00,18.0,38.0,6.1,8.52,9.5,34.38,4.08,0.93,16.82,0.85,162.02,28.15,79.25,0.92,77.75,0.0,0.0,9.75,936.0,1.2,15.511428571428572,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,-0.8990526179456646,-0.19520345838393063,41.445633934906134,-24.625633934906134
2025-08-25 19:00:00,17.0,31.0,5.78,14.2,12.3,32.48,3.62,0.99,17.75,0.88,78.32,27.85,81.75,0.45,45.0,0.0,0.0,6.0,936.0,2.094395280235988,5.954887218045112,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,-0.3181980515339464,-0.3181980515339464,41.40118949046169,-23.65118949046169
2025-08-25 20:00:00,24.0,41.0,7.35,18.2,15.62,29.35,4.05,1.15,17.82,1.1,60.15,27.58,84.75,0.5,42.0,0.0,0.0,6.0,936.25,2.179640718562874,3.685318892900121,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.3345653031794291,-0.3715724127386971,41.364939490461694,-23.544939490461694
2025-08-25 21:00:00,23.0,41.0,8.93,24.8,20.45,25.15,4.85,1.11,19.52,0.9,53.98,27.55,86.0,0.3,30.25,0.0,0.0,6.0,937.0,2.497482376636455,2.5585081585081584,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,-0.1511321931136579,-0.25915065156131867,41.33343949046169,-21.813439490461693
2025-08-25 22:00:00,28.0,57.0,5.85,14.52,12.45,23.15,5.0,1.04,20.9,0.92,66.35,27.6,86.0,0.5,57.0,0.0,0.0,6.0,937.0,2.1197080291970805,5.001486988847583,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,-0.41933528397271197,-0.2723195175075136,41.299300601572796,-20.399300601572797
2025-08-25 23:00:00,14.0,33.0,5.85,18.08,14.35,21.3,4.18,1.13,20.55,0.8,14.45,27.6,86.0,0.38,44.5,0.0,0.0,6.0,936.5,2.6394160583941604,0.993485342019544,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,-0.26634552043394333,-0.271035170678589,41.265522823795024,-20.715522823795023
2025-08-26 00:00:00,28.0,39.0,5.25,14.92,12.22,20.72,4.7,1.0,19.45,1.1,18.65,27.63,85.5,0.82,94.25,0.0,0.0,6.0,936.5,2.3872,1.493948562783661,0.0,1.0,-0.8660254037844385,-0.5000000000000004,-0.8177451517815783,0.06076896196022736,41.2311756015728,-21.7811756015728
2025-08-26 01:00:00,20.0,31.0,5.4,9.62,9.57,22.45,4.85,0.9,18.9,0.57,10.18,27.8,84.0,0.68,74.5,0.0,0.0,6.0,936.25,1.5031249999999998,1.0170293282876064,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,-0.6552687081818637,-0.18172209573321474,41.19434226823947,-22.29434226823947
2025-08-26 02:00:00,14.0,25.0,8.2,5.8,9.8,28.3,4.8,0.85,20.25,0.5,10.98,27.5,84.5,0.6,82.5,0.0,0.0,6.0,936.0,0.6304347826086957,1.0629629629629629,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,-0.5948669168242862,-0.07831571533203102,41.15878671268391,-20.908786712683913
2025-08-26 03:00:00,7.0,8.0,5.18,8.68,8.82,33.72,3.82,0.92,19.7,0.45,10.52,27.37,86.25,0.52,51.25,0.38,1.5,6.0,936.25,1.4045307443365695,1.1171079429735233,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,-0.4055399312082985,-0.3254802055357107,41.10966171268391,-21.40966171268391
2025-08-26 04:00:00,13.0,27.0,5.03,8.98,8.75,27.52,4.02,0.93,19.92,0.52,13.58,27.3,87.75,0.38,56.5,0.25,1.0,6.0,936.5,1.4892205638474296,1.4461538461538461,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.3168766123855239,-0.20973605441858215,41.07653671268391,-21.15653671268391
2025-08-26 05:00:00,17.0,31.0,5.25,11.62,10.52,22.82,3.72,0.94,19.73,0.45,11.5,27.2,88.0,0.3,36.25,0.0,0.0,6.0,937.0,1.8592,1.0373263888888888,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,-0.1773928945090747,-0.24193338128024477,41.03670337935058,-21.306703379350576
2025-08-26 06:00:00,17.0,34.0,5.85,10.82,10.58,19.0,4.02,0.99,19.82,0.65,12.42,27.22,88.0,0.48,45.75,0.0,0.0,11.75,937.0,1.5795620437956206,1.1286701208981003,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.343824932843834,-0.3349394207240065,40.994731157128356,-21.174731157128356
2025-08-26 07:00:00,18.0,30.0,6.48,8.32,9.65,17.73,4.35,0.96,20.48,0.48,16.32,27.35,88.0,0.82,145.25,0.0,0.0,23.25,937.0,1.1122994652406417,1.5774647887323945,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-0.46739734532896854,0.6737504891125741,40.95156449046169,-20.47156449046169
2025-08-26 08:00:00,18.0,25.0,7.57,11.95,12.52,16.2,3.8,1.18,20.05,0.5,11.92,27.35,88.0,0.55,265.5,0.5,2.0,19.0,937.0,1.394399066511085,0.9186390532544378,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,0.5483045335532204,0.04315250265031507,40.90820337935058,-20.85820337935058
2025-08-26 09:00:00,24.0,40.0,10.18,14.05,15.72,15.18,4.25,1.08,21.25,0.73,15.35,27.42,88.0,0.42,198.0,0.62,2.5,57.25,937.0,1.2567084078711988,0.9617224880382774,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,0.12978713763747804,0.39944373684396445,40.87338393490613,-19.62338393490613
