,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Leighton_ratio,VOC_NOx_ratio,O3_lag1,NOx_lag1
225,2020-08-13,36.0,46.93,36.4,46.97,71.81,27.29,5.59,1.09,9.46,0.31,7.178319783197832,0.004257656915258893,9.5,55.22
226,2020-08-14,39.25,61.84,25.32,37.25,55.36,19.84,8.19,1.23,9.97,5.05,6.599749019607843,0.08960255500354862,9.46,71.81
227,2020-08-15,47.03,66.64,23.21,31.07,48.24,17.65,6.89,0.9,11.92,6.15,8.626853757405675,0.12489845653939886,9.97,55.36
228,2020-08-16,43.58,58.63,32.88,42.83,67.37,25.83,7.92,1.01,11.45,0.31,8.589459274469542,0.0045341524060260345,11.92,48.24
229,2020-08-17,45.81,70.91,37.22,48.81,76.53,27.51,8.36,1.51,30.45,0.36,22.753443083718125,0.004643363859151296,11.45,67.37
230,2020-08-18,47.6,79.18,29.47,40.87,62.4,22.95,7.57,1.26,39.19,0.36,27.583694769524715,0.0056782334384858045,30.45,76.53
231,2020-08-19,40.38,62.66,30.11,42.71,64.53,22.9,8.57,1.4,40.74,0.46,28.064090597117364,0.00701968564016481,39.19,62.4
232,2020-08-20,31.06,46.01,29.53,41.45,62.94,23.55,8.91,1.4,36.7,1.75,25.53005889281508,0.02736940882076947,40.74,64.53
233,2020-08-21,26.45,45.8,31.5,43.41,66.48,22.97,8.44,1.47,33.97,0.47,24.094911056068458,0.006965026674570243,36.7,62.94
234,2020-08-22,27.77,35.27,23.47,33.81,50.79,18.28,7.16,0.87,30.12,0.75,20.30785406492387,0.014481560146746477,33.97,66.48
235,2020-08-23,24.19,30.66,27.61,36.17,56.75,21.05,7.16,0.88,38.75,1.75,28.783629270917405,0.030303030303030304,30.12,50.79
236,2020-08-24,13.58,31.73,39.42,60.15,72.08,47.83,7.72,1.24,31.51,0.31,20.31274243663124,0.004241926655719759,38.75,56.75
237,2020-08-25,20.82,45.87,41.07,67.86,68.95,58.75,8.04,1.32,25.55,0.58,15.238723496950335,0.008291636883488204,31.51,72.08
238,2020-08-26,15.65,29.42,33.37,54.59,55.74,50.51,5.02,0.85,29.5,0.31,17.708490735743837,0.005463517800493479,25.55,68.95
239,2020-08-27,16.8,38.39,36.55,60.29,61.31,56.6,4.42,1.07,31.39,0.55,18.71927720672214,0.00882683357406516,29.5,55.74
240,2020-08-28,31.36,54.65,41.0,69.21,69.62,61.3,6.12,1.7,42.97,0.63,25.09286426434981,0.008920985556499575,31.39,61.31
241,2020-08-29,31.07,64.24,38.97,64.83,65.66,61.03,6.04,1.46,34.86,1.13,20.636399817712288,0.016951695169516952,42.97,69.62
242,2020-08-30,16.6,31.52,39.53,63.24,65.26,61.45,5.01,0.77,26.81,0.46,16.49749844333748,0.006942348324781165,34.86,65.66
243,2020-08-31,12.36,29.03,41.4,67.34,68.94,57.4,5.8,1.15,26.02,4.11,15.762774363476732,0.05876465541893052,26.81,65.26
244,2020-09-01,16.12,38.05,29.49,55.18,53.07,49.72,5.23,1.1,31.12,12.6,16.335507297970807,0.23303125577954503,26.02,68.94
245,2020-09-02,24.81,50.95,22.61,51.13,45.58,35.9,4.62,1.1,24.26,3.28,10.52212929215423,0.07041648776298841,31.12,53.07
246,2020-09-03,33.9,59.2,19.16,44.46,39.22,24.48,4.49,0.96,16.31,22.48,6.874166300043994,0.5589259075087022,24.26,45.58
247,2020-09-04,37.75,57.6,18.09,33.94,32.76,23.85,4.65,1.36,4.58,0.3,2.3712707498568975,0.008886255924170616,16.31,39.22
248,2020-09-05,32.2,49.11,16.65,30.3,29.66,22.17,2.9,1.03,6.23,0.3,3.314041533546326,0.009784735812133072,4.58,32.76
249,2020-09-06,21.48,31.82,17.8,31.35,31.15,24.47,3.69,0.97,8.92,0.3,4.90806800618238,0.00933125972006221,6.23,29.66
250,2020-09-07,35.71,57.49,17.35,31.47,30.85,23.13,3.88,1.21,5.07,0.3,2.7091007083461665,0.009419152276295133,8.92,31.15
251,2020-09-08,17.76,41.28,17.94,31.22,31.19,23.34,3.34,0.8,8.41,0.3,4.6826629422718815,0.009319664492078286,5.07,30.85
252,2020-09-09,32.99,78.22,16.04,28.46,28.17,21.85,3.92,0.93,6.54,0.3,3.56081466395112,0.010284538909838875,8.41,31.19
253,2020-09-10,35.43,85.04,16.6,28.72,28.77,21.13,3.11,1.03,7.32,0.3,4.088559892328399,0.010077258985555929,6.54,28.17
254,2020-09-11,37.62,99.48,23.37,38.58,39.53,27.17,4.11,1.32,9.76,0.3,5.76278928751895,0.007401924500370096,7.32,28.77
255,2020-09-12,43.36,94.73,18.84,32.06,32.37,22.98,4.9,1.35,10.11,0.3,5.76141560798548,0.008990110878034164,9.76,39.53
256,2020-09-13,42.96,116.46,19.29,32.69,33.07,23.7,4.27,1.15,8.96,0.3,5.130258236865539,0.008805400645729381,10.11,32.37
257,2020-09-14,68.28,88.91,25.98,41.68,43.29,29.25,5.09,1.66,7.32,0.3,4.455801312089973,0.006773538044705351,8.96,33.07
258,2020-09-15,66.85,86.38,20.04,33.09,33.89,23.46,4.28,1.3,12.59,0.3,7.401102962745672,0.008598452278589854,7.32,43.29
259,2020-09-16,70.94,86.38,20.18,32.55,33.73,22.57,4.7,1.18,7.97,0.3,4.793877794336811,0.008638065073423554,12.59,33.89
260,2020-09-17,48.92,65.47,17.89,29.78,30.4,22.91,2.65,0.75,8.14,0.3,4.731143599740092,0.009554140127388535,7.97,33.73
261,2020-09-18,41.06,86.51,18.01,31.15,31.21,22.84,3.19,0.78,7.7,0.3,4.31343701399689,0.009313877677739831,8.14,30.4
262,2020-09-19,64.0,122.14,17.74,32.03,31.46,23.32,3.89,1.18,9.71,0.16,5.215119588253104,0.004929143561306223,7.7,31.21
263,2020-09-20,77.62,149.39,16.79,29.94,29.58,21.05,4.64,1.2,9.6,0.0,5.209566903684551,0.0,9.71,31.46
264,2020-09-21,63.61,112.47,17.98,31.57,31.41,22.36,3.36,0.95,13.87,0.0,7.656819158735032,0.0,9.6,29.58
265,2020-09-22,49.6,96.02,19.45,33.49,33.63,23.97,4.62,1.38,3.59,0.0,2.0245143519860824,0.0,13.87,31.41
266,2020-09-23,35.49,83.66,22.05,37.08,37.64,27.35,4.42,1.18,3.4,0.0,1.96875,0.0,3.59,33.63
267,2020-09-24,52.83,99.06,20.89,35.54,35.88,25.55,6.7,1.12,5.69,0.0,3.252985769020252,0.0,3.4,37.64
268,2020-09-25,62.63,130.56,20.46,33.91,34.67,24.12,7.54,1.59,12.06,0.0,7.068106559725009,0.0,5.69,35.88
269,2020-09-26,65.88,153.5,25.73,40.77,42.6,27.84,8.96,1.6,4.99,0.0,3.073801771606416,0.0,12.06,34.67
270,2020-09-27,42.14,116.63,17.17,29.05,29.41,21.75,8.91,1.14,12.47,0.0,7.12512146422629,0.0,4.99,42.6
271,2020-09-28,64.26,179.78,18.77,31.58,32.1,21.8,9.8,1.32,12.85,0.0,7.403146101903007,0.0,12.47,29.41
272,2020-09-29,70.12,188.65,16.54,28.8,28.76,22.06,7.8,1.16,18.59,0.0,10.318073825503355,0.0,12.85,32.1
273,2020-09-30,57.6,175.61,15.1,27.76,27.04,20.27,12.77,1.16,15.2,0.0,7.980528511821974,0.0,18.59,28.76
274,2020-10-01,60.17,191.83,17.59,30.53,30.56,21.33,11.81,1.65,13.93,0.0,7.7712876625436085,0.0,15.2,27.04
275,2020-10-02,81.12,199.23,21.68,33.98,35.67,24.85,13.04,1.7,17.43,0.0,10.802813036020583,0.0,13.93,30.56
276,2020-10-03,82.46,197.32,22.81,37.14,38.31,27.81,17.8,1.82,15.66,0.0,9.365616151022548,0.0,17.43,35.67
277,2020-10-04,81.89,216.19,20.0,33.08,33.86,24.13,22.68,1.68,19.55,0.0,11.473004694835682,0.0,15.66,38.31
278,2020-10-05,75.33,206.72,21.83,36.92,37.38,27.23,20.03,1.75,16.93,0.0,9.746358122362867,0.0,19.55,33.86
279,2020-10-06,75.93,217.69,26.38,43.97,44.84,30.01,26.13,2.39,15.95,0.0,9.356482099177228,0.0,16.93,37.38
280,2020-10-07,89.71,232.01,22.56,37.25,38.15,27.14,25.42,2.05,17.76,0.0,10.474917647058824,0.0,15.95,44.84
281,2020-10-08,84.02,187.09,19.98,34.81,34.7,25.86,27.55,2.01,10.56,0.0,5.8918961184026815,0.0,17.76,38.15
282,2020-10-09,91.02,107.45,20.54,36.97,36.37,27.77,24.83,2.01,20.02,0.0,10.8298867526995,0.0,10.56,34.7
283,2020-10-10,115.62,190.34,18.79,33.5,33.1,29.47,31.56,1.9,32.81,0.0,17.86956231884058,0.0,20.02,36.37
284,2020-10-11,116.25,185.96,19.12,32.19,32.66,30.09,30.7,1.98,31.09,0.0,17.91023802350106,0.0,32.81,33.1
285,2020-10-12,154.8,239.44,27.97,46.22,47.32,38.27,35.97,3.23,45.7,0.0,27.069652689538334,0.0,31.09,32.66
286,2020-10-13,161.31,249.67,35.25,54.72,57.76,43.18,27.16,4.03,10.19,0.0,6.4464734386216795,0.0,45.7,47.32
287,2020-10-14,174.8,255.39,26.51,41.47,43.61,34.76,17.9,3.37,11.73,0.0,7.32192842006122,0.0,10.19,57.76
288,2020-10-15,182.62,248.11,21.88,36.46,37.21,29.07,30.04,2.53,16.94,0.0,9.894479444741057,0.0,11.73,43.61
289,2020-10-16,139.26,194.83,21.04,34.66,35.54,27.63,27.57,2.82,26.43,0.0,15.594144699943914,0.0,16.94,37.21
290,2020-10-17,147.85,210.63,28.02,45.05,46.74,36.54,23.46,3.62,20.02,0.0,12.181550488599347,0.0,26.43,35.54
291,2020-10-18,110.67,160.57,21.1,34.82,35.67,31.95,17.84,2.37,22.47,0.0,13.236097152428812,0.0,20.02,46.74
292,2020-10-19,129.84,188.06,18.65,32.1,32.24,28.02,22.67,2.31,25.46,0.0,14.345287009063444,0.0,22.47,35.67
293,2020-10-20,112.7,181.15,25.69,41.98,43.21,34.53,25.07,3.22,23.48,0.0,14.034462540716616,0.0,25.46,32.24
294,2020-10-21,123.4,168.11,34.98,55.29,57.85,42.18,18.53,3.89,18.1,0.0,11.247788239474152,0.0,23.48,43.21
295,2020-10-22,172.23,238.3,31.65,51.04,52.88,38.99,33.5,4.56,15.61,0.0,9.493783627978477,0.0,18.1,57.85
296,2020-10-23,201.34,254.97,33.32,54.68,56.17,43.05,27.7,4.43,20.1,0.0,12.02823275862069,0.0,15.61,52.88
297,2020-10-24,172.91,222.41,33.05,51.52,54.27,39.34,24.01,4.4,25.31,0.0,15.927180121858337,0.0,20.1,56.17
298,2020-10-25,149.61,191.99,31.98,49.28,52.21,38.08,21.11,4.56,22.11,0.0,14.06280429594272,0.0,25.31,54.27
299,2020-10-26,157.62,224.81,29.94,49.41,50.62,40.53,30.24,4.12,19.28,0.0,11.450966078159098,0.0,22.11,52.21
300,2020-10-27,139.26,215.11,25.04,43.28,43.38,35.51,17.3,3.36,18.02,0.0,10.190171635049683,0.0,19.28,50.62
301,2020-10-28,197.45,293.96,33.82,55.55,57.04,42.23,24.11,3.65,20.12,0.0,12.032862953138816,0.0,18.02,43.38
302,2020-10-29,234.76,340.48,43.64,74.26,74.97,53.93,26.86,4.95,19.12,0.0,11.086856231730003,0.0,20.12,57.04
303,2020-10-30,219.19,302.16,26.68,46.07,46.2,38.12,23.32,3.83,21.67,0.0,12.282889313787976,0.0,19.12,74.97
304,2020-10-31,252.1,376.76,14.0,25.82,25.12,25.48,23.76,3.02,22.17,0.0,11.572706935123042,0.0,21.67,46.2
305,2020-11-01,210.1,362.38,19.96,34.35,34.5,30.58,27.95,3.23,23.57,0.0,13.308548797736917,0.0,22.17,25.12
306,2020-11-02,169.62,257.58,27.89,47.61,48.0,37.46,22.26,3.53,20.23,14.34,11.606967702118906,0.2926530612244898,23.57,34.5
307,2020-11-03,176.82,237.06,44.54,71.15,74.06,51.47,19.74,4.56,16.28,9.03,10.050051282051282,0.12030375699440446,20.23,48.0
308,2020-11-04,276.91,392.01,35.22,58.8,59.9,44.86,23.87,4.24,14.32,7.1,8.433953177257525,0.11658456486042693,16.28,74.06
309,2020-11-05,367.45,441.81,32.13,54.97,55.36,41.86,24.15,4.14,21.46,7.43,12.319274611398965,0.13183108587650816,14.32,59.9
310,2020-11-06,429.88,507.47,64.92,74.95,92.07,50.58,21.13,4.56,15.43,10.03,13.189145490454246,0.10776834640593103,21.46,55.36
311,2020-11-07,346.48,464.72,95.63,83.02,121.91,54.92,24.83,4.48,17.55,7.23,19.975083313496786,0.05882352941176471,15.43,92.07
312,2020-11-08,389.61,485.32,121.45,92.15,147.76,60.82,32.29,5.15,14.77,9.36,19.25728931830381,0.06292013982253294,17.55,121.91
313,2020-11-09,514.25,605.16,98.71,83.09,124.45,56.34,22.93,5.89,12.78,10.67,15.00194791295041,0.08505380629732961,14.77,147.76
314,2020-11-10,578.43,631.85,91.58,75.29,114.5,55.04,21.52,6.03,11.41,9.55,13.69678594835496,0.08268398268398269,12.78,124.45
315,2020-11-11,578.43,631.85,91.58,75.29,114.5,55.04,21.52,6.03,11.41,9.55,13.69678594835496,0.08268398268398269,11.41,114.5
316,2020-11-12,430.43,480.28,52.99,42.85,65.88,38.9,29.98,4.74,12.05,5.43,14.561676168757128,0.08119019138755981,11.41,114.5
317,2020-11-13,482.68,541.3,67.26,44.13,78.16,41.28,19.38,5.14,13.61,9.43,20.283815643695988,0.11912582112177868,12.05,65.88
318,2020-11-14,578.67,594.99,56.87,44.88,70.1,41.98,22.63,5.03,10.04,8.64,12.44496076721883,0.12151898734177217,13.61,78.16
319,2020-11-15,659.29,691.84,32.95,34.25,45.0,32.31,24.14,3.42,7.43,5.04,6.945205673758865,0.10956521739130434,10.04,70.1
320,2020-11-16,132.65,169.11,26.33,29.83,37.28,29.5,12.43,2.13,7.74,2.01,6.610256243918261,0.0525078369905956,7.43,45.0
321,2020-11-17,79.95,128.36,31.17,32.12,42.43,31.41,12.47,2.11,9.77,5.83,9.194773550724639,0.13423900529587843,7.74,37.28
322,2020-11-18,119.75,175.23,23.38,27.03,33.38,24.09,11.12,2.37,16.66,6.03,13.896211202283267,0.17539267015706805,9.77,42.43
323,2020-11-19,140.26,201.27,38.52,32.76,48.74,29.1,17.98,2.77,15.81,3.36,18.03913507109005,0.06755126658624849,16.66,33.38
324,2020-11-20,155.46,220.04,30.37,31.28,41.32,26.1,17.61,2.29,19.9,6.11,18.722521685254026,0.14437618147448017,15.81,48.74
325,2020-11-21,120.75,189.98,23.61,25.54,32.78,22.52,16.67,2.22,21.93,4.47,19.508941220798793,0.13232682060390763,19.9,41.32
326,2020-11-22,152.58,276.51,33.03,29.18,42.38,26.42,16.96,2.67,15.89,6.51,17.39054671968191,0.15006915629322268,21.93,32.78
327,2020-11-23,209.14,286.7,54.73,37.61,64.5,34.48,18.99,4.57,9.25,7.67,13.111952861952862,0.11709923664122138,15.89,42.38
328,2020-11-24,273.37,425.69,77.21,46.68,87.61,43.14,23.9,6.52,10.79,11.81,17.47264890939597,0.1332806680961517,9.25,64.5
329,2020-11-25,314.73,468.52,55.65,38.89,65.94,36.99,24.11,4.44,6.42,6.32,8.956455251942842,0.09441290708096804,10.79,87.61
330,2020-11-26,129.92,468.52,27.69,29.27,38.09,26.44,15.67,2.31,9.75,5.21,8.918979187314173,0.13328216935277562,6.42,65.94
331,2020-11-27,89.6,468.52,26.21,27.73,36.06,24.88,14.1,2.14,13.29,5.18,12.124291681169508,0.13977334052887208,9.75,38.09
332,2020-11-28,132.75,468.52,26.42,24.54,34.53,22.73,13.33,2.68,21.38,2.64,22.116664056382145,0.07430340557275542,13.29,36.06
333,2020-11-29,141.97,468.52,29.2,26.47,37.82,19.61,18.17,3.91,40.31,3.58,42.848634874408454,0.09222050489438434,21.38,34.53
334,2020-11-30,194.43,336.0,57.19,38.34,66.9,36.42,15.56,4.77,26.08,8.2,37.913451957295365,0.12076583210603827,40.31,37.82
335,2020-12-01,201.05,282.77,57.54,41.58,68.9,38.33,20.68,5.26,22.26,11.31,30.080798496946926,0.16180257510729612,26.08,66.9
336,2020-12-02,186.03,269.05,48.97,36.98,59.48,35.75,19.82,4.39,24.59,10.11,31.7054318062138,0.1671626984126984,22.26,68.9
337,2020-12-03,152.18,206.62,45.22,37.47,56.47,36.7,17.85,4.04,23.12,6.62,27.17666753314271,0.11519053419175222,24.59,59.48
338,2020-12-04,227.25,327.82,86.49,42.4,92.86,48.32,23.39,6.74,14.42,13.58,28.737000000000002,0.14468357127636905,23.12,56.47
339,2020-12-05,235.59,321.37,61.89,21.06,61.51,39.64,15.44,4.42,8.8,19.55,24.68866727107888,0.312749960006399,14.42,92.86
340,2020-12-06,221.15,293.96,54.11,20.06,54.66,38.83,17.21,3.8,10.78,14.63,27.6973314339981,0.2628458498023716,8.8,61.51
341,2020-12-07,228.67,315.91,46.31,21.48,49.07,36.57,8.34,3.78,14.34,9.55,29.541165480427047,0.19073297383662874,10.78,54.66
342,2020-12-08,192.12,280.34,72.33,19.16,69.0,43.9,15.0,4.75,16.26,16.69,58.33758928571429,0.23842857142857143,14.34,49.07
343,2020-12-09,177.09,251.53,74.83,20.73,71.87,43.96,19.24,4.78,14.53,18.36,50.03589047399908,0.2519555372581309,16.26,69.0
344,2020-12-10,124.42,190.08,54.26,18.1,53.74,36.73,19.03,3.2,13.14,11.6,37.32860732984293,0.21191085129704054,14.53,71.87
345,2020-12-11,164.0,261.97,65.42,18.3,62.92,42.76,21.3,3.69,11.26,17.14,38.16731606217616,0.2681476846057572,13.14,53.74
346,2020-12-12,243.35,317.64,39.99,17.27,41.7,36.28,8.89,3.13,13.12,13.4,28.717504105090313,0.3138173302107728,11.26,62.92
347,2020-12-13,119.31,175.15,27.96,17.68,32.14,28.92,8.48,1.87,17.64,10.34,26.40334047109208,0.312009656004828,13.12,41.7
348,2020-12-14,87.43,130.44,27.88,16.59,31.49,23.98,11.51,1.77,19.19,8.5,30.415986355884026,0.26161895967990156,17.64,32.14
349,2020-12-15,115.39,166.51,25.77,15.07,28.97,22.43,25.9,1.92,16.97,6.83,27.213248288736775,0.22789456122789456,19.19,31.49
350,2020-12-16,111.88,159.25,23.95,15.02,27.44,22.13,9.62,2.03,18.8,6.61,28.106117353308363,0.23241912798874825,16.97,28.97
351,2020-12-17,120.64,168.47,21.48,14.53,25.18,20.75,5.58,2.09,22.17,10.26,30.6639793947199,0.3919022154316272,18.8,27.44
352,2020-12-18,123.38,173.4,22.43,13.64,25.5,20.59,11.04,2.45,28.62,9.5,43.84881147540983,0.3584905660377358,22.17,25.18
353,2020-12-19,140.08,200.96,26.09,14.15,28.74,21.01,13.14,2.66,27.38,8.58,47.15143234323432,0.2885003362474782,28.62,25.5
354,2020-12-20,174.51,241.26,39.67,13.32,39.34,26.27,15.26,3.23,27.17,15.85,75.26773044692737,0.39291026276648483,27.38,28.74
355,2020-12-21,195.78,257.25,50.2,14.17,48.35,31.03,27.05,4.24,27.63,12.89,91.43216875411999,0.2611955420466059,27.17,39.34
356,2020-12-22,367.27,481.55,80.69,14.79,72.82,43.44,22.86,6.31,26.47,18.19,135.26689677010765,0.2464101869412084,27.63,48.35
357,2020-12-23,315.85,403.86,113.16,14.08,97.66,52.84,26.11,7.07,20.96,26.49,157.28339522546418,0.2684978714778026,26.47,72.82
358,2020-12-24,297.22,383.0,79.22,14.32,71.58,43.53,23.1,5.81,17.63,16.44,91.16505221932114,0.22650868007715627,20.96,97.66
359,2020-12-25,184.82,247.39,44.16,14.2,43.45,30.65,11.97,3.69,20.57,9.93,59.76126315789473,0.2233970753655793,17.63,71.58
360,2020-12-26,201.73,266.16,50.71,13.98,48.66,31.8,10.48,4.19,20.61,8.81,69.768564753004,0.17740636327023765,20.57,43.45
361,2020-12-27,233.82,317.96,65.35,13.85,60.49,37.16,23.88,4.44,14.16,8.47,62.31353535353535,0.1377459749552773,20.61,48.66
362,2020-12-28,62.52,163.0,23.33,15.64,27.29,20.99,21.63,2.48,21.4,3.42,30.003725961538457,0.12089077412513256,14.16,60.49
363,2020-12-29,86.41,178.97,22.51,17.11,27.4,21.88,11.19,2.63,20.38,4.33,25.331518498067368,0.15246478873239439,21.4,27.29
364,2020-12-30,130.75,180.98,23.32,15.97,27.45,22.65,6.26,2.98,16.77,4.32,23.045162050677668,0.15184534270650266,20.38,27.4
365,2020-12-31,187.07,244.57,29.6,14.51,31.79,24.76,8.53,3.81,14.69,6.11,28.035074145712446,0.18633729795669413,16.77,27.45
366,2021-01-01,363.12,459.14,75.31,13.24,67.79,39.14,21.39,6.75,8.54,12.66,45.164845505617976,0.18403837767117312,14.69,31.79
367,2021-01-02,260.94,325.94,41.36,12.76,40.42,30.58,20.41,4.45,6.77,7.56,20.349360465116277,0.18252052148720424,8.54,67.79
368,2021-01-03,117.07,144.22,34.11,11.25,33.72,28.0,12.43,3.13,6.04,3.26,16.818318367346937,0.09389400921658986,6.77,40.42
369,2021-01-04,80.38,109.95,35.45,14.4,36.48,31.62,11.05,3.0,6.78,4.18,15.607207792207793,0.11152614727854857,6.04,33.72
370,2021-01-05,60.66,83.23,38.51,13.28,38.37,35.92,11.22,2.75,6.33,4.32,17.07060924369748,0.10972821945643893,6.78,36.48
